NO;KODE_PTN;NAMA_PTN;KODE_PRODI;NAMA_PRODI;JENJANG;DAYA_TAMPUNG_2026;PEMINAT_2025;JENIS_PORTOFOLIO
10;1324;"UPN ""VETERAN"" JAKARTA";13241010;TEKNIK ELEKTRO;Sarjana;24;532;Tidak Ada
11;1324;"UPN ""VETERAN"" JAKARTA";13241011;FARMASI;Sarjana;12;828;Tidak Ada
12;1324;"UPN ""VETERAN"" JAKARTA";13241012;FISIOTERAPI;Sarjana;14;417;Tidak Ada
13;1324;"UPN ""VETERAN"" JAKARTA";13241013;MANAJEMEN;Sarjana;64;1482;Tidak Ada
14;1324;"UPN ""VETERAN"" JAKARTA";13241014;AKUNTANSI;Sarjana;64;1402;Tidak Ada
15;1324;"UPN ""VETERAN"" JAKARTA";13241015;HUBUNGAN INTERNASIONAL;Sarjana;48;573;Tidak Ada
16;1324;"UPN ""VETERAN"" JAKARTA";13241016;ILMU KOMUNIKASI;Sarjana;72;1949;Tidak Ada
17;1324;"UPN ""VETERAN"" JAKARTA";13241017;HUKUM;Sarjana;96;1024;Tidak Ada
18;1324;"UPN ""VETERAN"" JAKARTA";13241018;EKONOMI PEMBANGUNAN;Sarjana;24;600;Tidak Ada
19;1324;"UPN ""VETERAN"" JAKARTA";13241019;EKONOMI SYARIAH;Sarjana;24;412;Tidak Ada
20;1324;"UPN ""VETERAN"" JAKARTA";13241020;ILMU POLITIK;Sarjana;40;443;Tidak Ada
21;1324;"UPN ""VETERAN"" JAKARTA";13241028;SAINS INFORMASI;Sarjana;24;352;Tidak Ada
22;1324;"UPN ""VETERAN"" JAKARTA";13241029;KAJIAN FILM, TELEVISI, DAN MEDIA;Sarjana;8;265;Tidak Ada
23;1324;"UPN ""VETERAN"" JAKARTA";13241030;SAINS DATA;Sarjana;7;179;Tidak Ada
24;1324;"UPN ""VETERAN"" JAKARTA";13241031;BIOLOGI;Sarjana;6;;Tidak Ada
25;1324;"UPN ""VETERAN"" JAKARTA";13241032;HUKUM BISNIS;Sarjana;16;;Tidak Ada
26;1324;"UPN ""VETERAN"" JAKARTA";13243021;KEPERAWATAN;Diploma Tiga;14;329;Tidak Ada
27;1324;"UPN ""VETERAN"" JAKARTA";13243022;FISIOTERAPI;Diploma Tiga;14;208;Tidak Ada
28;1324;"UPN ""VETERAN"" JAKARTA";13243024;SISTEM INFORMASI;Diploma Tiga;28;222;Tidak Ada
29;1324;"UPN ""VETERAN"" JAKARTA";13243025;PERBANKAN DAN KEUANGAN;Diploma Tiga;24;330;Tidak Ada
30;1324;"UPN ""VETERAN"" JAKARTA";13243026;AKUNTANSI;Diploma Tiga;24;322;Tidak Ada
1;1329;UNIVERSITAS TERBUKA;13291028;SISTEM INFORMASI (UT BOGOR);Sarjana;37;;Tidak Ada
2;1329;UNIVERSITAS TERBUKA;13291029;SISTEM INFORMASI (UT YOGYAKARTA);Sarjana;37;;Tidak Ada
3;1329;UNIVERSITAS TERBUKA;13291030;ILMU KOMUNIKASI (UT BANDUNG);Sarjana;37;;Tidak Ada
4;1329;UNIVERSITAS TERBUKA;13291031;ILMU KOMUNIKASI (UT PALEMBANG);Sarjana;37;;Tidak Ada
5;1329;UNIVERSITAS TERBUKA;13291032;ILMU HUKUM (UT PALU);Sarjana;37;;Tidak Ada
6;1329;UNIVERSITAS TERBUKA;13291033;AKUNTANSI (UT JEMBER);Sarjana;37;;Tidak Ada
7;1329;UNIVERSITAS TERBUKA;13291034;MANAJEMEN (UT BOGOR);Sarjana;37;;Tidak Ada
8;1329;UNIVERSITAS TERBUKA;13291035;PENDIDIKAN GURU SEKOLAH DASAR (UT BANDUNG);Sarjana;37;;Tidak Ada
9;1329;UNIVERSITAS TERBUKA;13291036;TEKNOLOGI PENDIDIKAN (UT SURABAYA);Sarjana;37;;Tidak Ada
10;1329;UNIVERSITAS TERBUKA;13292037;KEARSIPAN (UT JEMBER);Sarjana Terapan;37;;Tidak Ada
1;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311001;AGROTEKNOLOGI;Sarjana;81;325;Tidak Ada
2;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311002;TEKNIK INDUSTRI;Sarjana;70;793;Tidak Ada
3;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311003;TEKNIK MESIN;Sarjana;49;429;Tidak Ada
4;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311004;TEKNIK ELEKTRO;Sarjana;48;350;Tidak Ada
5;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311005;INFORMATIKA;Sarjana;38;650;Tidak Ada
6;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311006;PEND. MATEMATIKA;Sarjana;72;246;Tidak Ada
7;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311007;AGRIBISNIS;Sarjana;60;300;Tidak Ada
8;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311008;FARMASI;Sarjana;40;805;Tidak Ada
9;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311009;GIZI;Sarjana;40;488;Tidak Ada
10;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311010;TEKNIK KIMIA;Sarjana;30;186;Tidak Ada
11;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311011;ILMU KEOLAHRAGAAN;Sarjana;40;86;Olahraga
12;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311012;SISTEM INFORMASI;Sarjana;33;461;Tidak Ada
13;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311013;TEKNIK LINGKUNGAN;Sarjana;30;256;Tidak Ada
14;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311014;ILMU HUKUM;Sarjana;126;615;Tidak Ada
15;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311015;MANAJEMEN;Sarjana;105;1108;Tidak Ada
16;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311016;AKUNTANSI;Sarjana;97;858;Tidak Ada
17;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311017;PENDIDIKAN MASYARAKAT;Sarjana;42;209;Tidak Ada
18;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311018;PEND. BAHASA INGGRIS;Sarjana;71;361;Tidak Ada
19;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311019;PEND. JASMANI, KESEHATAN DAN REKREASI;Sarjana;70;174;Olahraga
20;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311020;PEND. BAHASA DAN SASTRA INDONESIA;Sarjana;70;389;Tidak Ada
21;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311021;ILMU PEMERINTAHAN;Sarjana;70;377;Tidak Ada
22;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311022;ILMU KOMUNIKASI;Sarjana;70;760;Tidak Ada
23;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311023;HUBUNGAN INTERNASIONAL;Sarjana;37;253;Tidak Ada
24;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311027;ADMINISTRASI RUMAH SAKIT;Sarjana;40;427;Tidak Ada
25;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311028;TEKNIK SIPIL;Sarjana;30;227;Tidak Ada
26;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311029;FISIKA;Sarjana;20;41;Tidak Ada
27;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311030;KIMIA;Sarjana;20;;Tidak Ada
28;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311031;ARSITEKTUR;Sarjana;20;;Tidak Ada
29;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311032;STATISTIKA;Sarjana;20;;Tidak Ada
30;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311033;TEKNOLOGI INDUSTRI PERTANIAN;Sarjana;24;;Tidak Ada
31;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13311034;KEBIDANAN;Sarjana;24;;Tidak Ada
32;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13313024;AKUNTANSI;Diploma Tiga;48;158;Tidak Ada
33;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13313025;TEKNIK MESIN;Diploma Tiga;28;105;Tidak Ada
34;1331;UNIVERSITAS SINGAPERBANGSA KARAWANG;13313026;KEBIDANAN;Diploma Tiga;28;282;Tidak Ada
1;1332;INSTITUT TEKNOLOGI BANDUNG;13321001;FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB);Sarjana;90;1172;Tidak Ada
2;1332;INSTITUT TEKNOLOGI BANDUNG;13321002;FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN (FTTM);Sarjana;80;2842;Tidak Ada
3;1332;INSTITUT TEKNOLOGI BANDUNG;13321005;SEKOLAH FARMASI (SF);Sarjana;40;1061;Tidak Ada
4;1332;INSTITUT TEKNOLOGI BANDUNG;13321006;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - SAINS (SITH-S);Sarjana;30;390;Tidak Ada
5;1332;INSTITUT TEKNOLOGI BANDUNG;13321009;FAKULTAS TEKNIK MESIN DAN DIRGANTARA (FTMD);Sarjana;70;1506;Tidak Ada
6;1332;INSTITUT TEKNOLOGI BANDUNG;13321012;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - REKAYASA (SITH-R);Sarjana;50;635;Tidak Ada
7;1332;INSTITUT TEKNOLOGI BANDUNG;13321015;FAKULTAS TEKNOLOGI INDUSTRI - KAMPUS CIREBON (FTI-C);Sarjana;22;477;Tidak Ada
8;1332;INSTITUT TEKNOLOGI BANDUNG;13321017;FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN - KAMPUS CIREBON (FTTM-C);Sarjana;50;900;Tidak Ada
9;1332;INSTITUT TEKNOLOGI BANDUNG;13321018;FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN - KAMPUS CIREBON (FITB-C);Sarjana;20;229;Tidak Ada
10;1332;INSTITUT TEKNOLOGI BANDUNG;13321019;FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - MATEMATIKA (FMIPA-M);Sarjana;40;586;Tidak Ada
11;1332;INSTITUT TEKNOLOGI BANDUNG;13321020;FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - IPA (FMIPA-IPA);Sarjana;70;716;Tidak Ada
12;1332;INSTITUT TEKNOLOGI BANDUNG;13321021;SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - KOMPUTASI (STEI-K);Sarjana;45;2381;Tidak Ada
13;1332;INSTITUT TEKNOLOGI BANDUNG;13321022;SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - REKAYASA (STEI-R);Sarjana;50;1216;Tidak Ada
14;1332;INSTITUT TEKNOLOGI BANDUNG;13321023;FAKULTAS SENIRUPA DAN DESAIN (FSRD);Sarjana;80;1219;Seni Rupa, Desain, dan Kriya
15;1332;INSTITUT TEKNOLOGI BANDUNG;13321024;SEKOLAH BISNIS DAN MANAJEMEN (SBM);Sarjana;40;1264;Tidak Ada
16;1332;INSTITUT TEKNOLOGI BANDUNG;13321025;FAKULTAS SENIRUPA DAN DESAIN - KAMPUS CIREBON (FSRD-C);Sarjana;34;183;Seni Rupa, Desain, dan Kriya
17;1332;INSTITUT TEKNOLOGI BANDUNG;13321026;FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SIPIL, LINGKUNGAN, DAN KELAUTAN;Sarjana;60;935;Tidak Ada
18;1332;INSTITUT TEKNOLOGI BANDUNG;13321027;FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SUMBER DAYA AIR DAN SANITASI LINGKUNGAN;Sarjana;26;692;Tidak Ada
19;1332;INSTITUT TEKNOLOGI BANDUNG;13321028;FAKULTAS TEKNOLOGI INDUSTRI - SISTEM DAN PROSES (FTI-SP);Sarjana;75;1134;Tidak Ada
20;1332;INSTITUT TEKNOLOGI BANDUNG;13321029;FAKULTAS TEKNOLOGI INDUSTRI - REKAYASA INDUSTRI (FTI-RI);Sarjana;40;786;Tidak Ada
21;1332;INSTITUT TEKNOLOGI BANDUNG;13321034;SEKOLAH ILMU DAN TEKNOLOGI HAYATI - KAMPUS CIREBON (SITH-C);Sarjana;12;133;Tidak Ada
22;1332;INSTITUT TEKNOLOGI BANDUNG;13321036;ARSITEKTUR;Sarjana;20;;Tidak Ada
23;1332;INSTITUT TEKNOLOGI BANDUNG;13321037;PERENCANAAN WILAYAH DAN KOTA;Sarjana;25;;Tidak Ada
24;1332;INSTITUT TEKNOLOGI BANDUNG;13321038;PERENCANAAN WILAYAH DAN KOTA - KAMPUS CIREBON;Sarjana;20;;Tidak Ada
1;1333;UNIVERSITAS PADJADJARAN;13331001;PENDIDIKAN DOKTER;Sarjana;67;1572;Tidak Ada
2;1333;UNIVERSITAS PADJADJARAN;13331002;MATEMATIKA;Sarjana;34;419;Tidak Ada
3;1333;UNIVERSITAS PADJADJARAN;13331003;KIMIA;Sarjana;40;455;Tidak Ada
4;1333;UNIVERSITAS PADJADJARAN;13331004;FISIKA;Sarjana;34;329;Tidak Ada
5;1333;UNIVERSITAS PADJADJARAN;13331005;BIOLOGI;Sarjana;40;465;Tidak Ada
6;1333;UNIVERSITAS PADJADJARAN;13331006;STATISTIKA;Sarjana;33;480;Tidak Ada
7;1333;UNIVERSITAS PADJADJARAN;13331007;AGROTEKNOLOGI;Sarjana;134;983;Tidak Ada
8;1333;UNIVERSITAS PADJADJARAN;13331008;AGRIBISNIS;Sarjana;41;490;Tidak Ada
9;1333;UNIVERSITAS PADJADJARAN;13331009;PENDIDIKAN DOKTER GIGI;Sarjana;30;705;Tidak Ada
10;1333;UNIVERSITAS PADJADJARAN;13331010;ILMU PETERNAKAN;Sarjana;122;774;Tidak Ada
11;1333;UNIVERSITAS PADJADJARAN;13331011;PERIKANAN;Sarjana;69;505;Tidak Ada
12;1333;UNIVERSITAS PADJADJARAN;13331012;ILMU KEPERAWATAN;Sarjana;58;2152;Tidak Ada
13;1333;UNIVERSITAS PADJADJARAN;13331013;ILMU KELAUTAN;Sarjana;43;508;Tidak Ada
14;1333;UNIVERSITAS PADJADJARAN;13331014;TEKNOLOGI  PANGAN;Sarjana;41;873;Tidak Ada
15;1333;UNIVERSITAS PADJADJARAN;13331015;TEKNIK PERTANIAN;Sarjana;48;602;Tidak Ada
16;1333;UNIVERSITAS PADJADJARAN;13331016;FARMASI;Sarjana;50;2311;Tidak Ada
17;1333;UNIVERSITAS PADJADJARAN;13331017;TEKNIK GEOLOGI;Sarjana;54;902;Tidak Ada
18;1333;UNIVERSITAS PADJADJARAN;13331018;PSIKOLOGI;Sarjana;47;2028;Tidak Ada
19;1333;UNIVERSITAS PADJADJARAN;13331019;GEOFISIKA;Sarjana;22;319;Tidak Ada
20;1333;UNIVERSITAS PADJADJARAN;13331020;TEKNIK INFORMATIKA;Sarjana;23;1514;Tidak Ada
21;1333;UNIVERSITAS PADJADJARAN;13331021;TEKNOLOGI INDUSTRI PERTANIAN;Sarjana;28;387;Tidak Ada
22;1333;UNIVERSITAS PADJADJARAN;13331022;TEKNIK ELEKTRO;Sarjana;30;665;Tidak Ada
23;1333;UNIVERSITAS PADJADJARAN;13331023;KEDOKTERAN HEWAN;Sarjana;12;293;Tidak Ada
24;1333;UNIVERSITAS PADJADJARAN;13331028;ILMU AKTUARIA;Sarjana;13;340;Tidak Ada
25;1333;UNIVERSITAS PADJADJARAN;13331030;PERIKANAN PSDKU PANGANDARAN;Sarjana;23;161;Tidak Ada
26;1333;UNIVERSITAS PADJADJARAN;13331031;PETERNAKAN PSDKU PANGANDARAN;Sarjana;13;121;Tidak Ada
27;1333;UNIVERSITAS PADJADJARAN;13331032;KEPERAWATAN PSDKU PANGANDARAN;Sarjana;18;293;Tidak Ada
28;1333;UNIVERSITAS PADJADJARAN;13331033;ILMU HUKUM;Sarjana;88;2079;Tidak Ada
29;1333;UNIVERSITAS PADJADJARAN;13331034;AKUNTANSI;Sarjana;32;1341;Tidak Ada
30;1333;UNIVERSITAS PADJADJARAN;13331035;ILMU EKONOMI;Sarjana;41;872;Tidak Ada
31;1333;UNIVERSITAS PADJADJARAN;13331036;MANAJEMEN;Sarjana;33;1654;Tidak Ada
32;1333;UNIVERSITAS PADJADJARAN;13331037;ADMINISTRASI PUBLIK;Sarjana;27;758;Tidak Ada
33;1333;UNIVERSITAS PADJADJARAN;13331038;ILMU HUBUNGAN INTERNASIONAL;Sarjana;28;752;Tidak Ada
34;1333;UNIVERSITAS PADJADJARAN;13331039;ILMU KESEJAHTERAAN SOSIAL;Sarjana;22;348;Tidak Ada
35;1333;UNIVERSITAS PADJADJARAN;13331040;ILMU PEMERINTAHAN;Sarjana;21;368;Tidak Ada
36;1333;UNIVERSITAS PADJADJARAN;13331041;ANTROPOLOGI;Sarjana;13;358;Tidak Ada
37;1333;UNIVERSITAS PADJADJARAN;13331042;ILMU ADMINISTRASI BISNIS;Sarjana;30;970;Tidak Ada
38;1333;UNIVERSITAS PADJADJARAN;13331043;SASTRA INDONESIA;Sarjana;37;395;Tidak Ada
39;1333;UNIVERSITAS PADJADJARAN;13331044;SASTRA SUNDA;Sarjana;20;233;Tidak Ada
40;1333;UNIVERSITAS PADJADJARAN;13331045;ILMU SEJARAH;Sarjana;38;458;Tidak Ada
41;1333;UNIVERSITAS PADJADJARAN;13331046;SASTRA INGGRIS;Sarjana;28;800;Tidak Ada
42;1333;UNIVERSITAS PADJADJARAN;13331047;SASTRA PERANCIS;Sarjana;22;214;Tidak Ada
43;1333;UNIVERSITAS PADJADJARAN;13331048;SASTRA JEPANG;Sarjana;39;562;Tidak Ada
44;1333;UNIVERSITAS PADJADJARAN;13331049;SASTRA RUSIA;Sarjana;21;160;Tidak Ada
45;1333;UNIVERSITAS PADJADJARAN;13331050;SASTRA JERMAN;Sarjana;19;295;Tidak Ada
46;1333;UNIVERSITAS PADJADJARAN;13331051;SASTRA ARAB;Sarjana;38;395;Tidak Ada
47;1333;UNIVERSITAS PADJADJARAN;13331052;ILMU KOMUNIKASI;Sarjana;31;1541;Tidak Ada
48;1333;UNIVERSITAS PADJADJARAN;13331053;PERPUSTAKAAN DAN SAINS INFORMASI;Sarjana;40;329;Tidak Ada
49;1333;UNIVERSITAS PADJADJARAN;13331054;SOSIOLOGI;Sarjana;14;385;Tidak Ada
50;1333;UNIVERSITAS PADJADJARAN;13331055;ILMU POLITIK;Sarjana;16;302;Tidak Ada
51;1333;UNIVERSITAS PADJADJARAN;13331056;HUBUNGAN MASYARAKAT;Sarjana;27;455;Tidak Ada
52;1333;UNIVERSITAS PADJADJARAN;13331057;EKONOMI ISLAM;Sarjana;50;368;Tidak Ada
53;1333;UNIVERSITAS PADJADJARAN;13331058;MANAJEMEN KOMUNIKASI;Sarjana;34;569;Tidak Ada
54;1333;UNIVERSITAS PADJADJARAN;13331059;JURNALISTIK;Sarjana;33;408;Tidak Ada
55;1333;UNIVERSITAS PADJADJARAN;13331060;TELEVISI DAN FILM;Sarjana;34;537;Tidak Ada
56;1333;UNIVERSITAS PADJADJARAN;13331064;BISNIS DIGITAL;Sarjana;25;1004;Tidak Ada
57;1333;UNIVERSITAS PADJADJARAN;13331065;ADMINISTRASI BISNIS PSDKU PANGANDARAN;Sarjana;13;270;Tidak Ada
58;1333;UNIVERSITAS PADJADJARAN;13331066;ILMU KOMUNIKASI PSDKU PANGANDARAN;Sarjana;16;225;Tidak Ada
59;1333;UNIVERSITAS PADJADJARAN;13331081;REKAYASA KOSMETIK;Sarjana;12;;Tidak Ada
60;1333;UNIVERSITAS PADJADJARAN;13332067;AKUNTANSI PERPAJAKAN;Sarjana Terapan;30;515;Tidak Ada
61;1333;UNIVERSITAS PADJADJARAN;13332068;AKUNTANSI SEKTOR PUBLIK;Sarjana Terapan;39;578;Tidak Ada
62;1333;UNIVERSITAS PADJADJARAN;13332069;BISNIS INTERNASIONAL;Sarjana Terapan;20;299;Tidak Ada
63;1333;UNIVERSITAS PADJADJARAN;13332070;PEMASARAN DIGITAL;Sarjana Terapan;13;220;Tidak Ada
64;1333;UNIVERSITAS PADJADJARAN;13332071;KEBIDANAN;Sarjana Terapan;10;558;Tidak Ada
65;1333;UNIVERSITAS PADJADJARAN;13332072;TEKNOLOGI INDUSTRI KIMIA;Sarjana Terapan;18;254;Tidak Ada
66;1333;UNIVERSITAS PADJADJARAN;13332073;AGROTEKNOPRENEUR;Sarjana Terapan;25;157;Tidak Ada
67;1333;UNIVERSITAS PADJADJARAN;13332074;ADMINISTRASI KEUANGAN PUBLIK;Sarjana Terapan;19;296;Tidak Ada
68;1333;UNIVERSITAS PADJADJARAN;13332075;ADMINISTRASI PEMERINTAHAN;Sarjana Terapan;16;208;Tidak Ada
69;1333;UNIVERSITAS PADJADJARAN;13332076;BISNIS LOGISTIK;Sarjana Terapan;17;200;Tidak Ada
70;1333;UNIVERSITAS PADJADJARAN;13332077;KEARSIPAN DIGITAL;Sarjana Terapan;11;188;Tidak Ada
71;1333;UNIVERSITAS PADJADJARAN;13332078;BAHASA DAN BUDAYA TIONGKOK;Sarjana Terapan;16;235;Tidak Ada
72;1333;UNIVERSITAS PADJADJARAN;13332079;MANAJEMEN PRODUKSI MEDIA;Sarjana Terapan;25;317;Tidak Ada
73;1333;UNIVERSITAS PADJADJARAN;13332080;PARIWISATA BAHARI;Sarjana Terapan;39;433;Tidak Ada
1;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341001;PENDIDIKAN MATEMATIKA;Sarjana;19;531;Tidak Ada
2;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341002;PENDIDIKAN FISIKA;Sarjana;45;213;Tidak Ada
3;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341003;PENDIDIKAN BIOLOGI;Sarjana;23;472;Tidak Ada
4;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341004;PENDIDIKAN KIMIA;Sarjana;16;246;Tidak Ada
5;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341005;PENDIDIKAN ILMU KOMPUTER;Sarjana;30;396;Tidak Ada
6;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341006;MATEMATIKA;Sarjana;17;315;Tidak Ada
7;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341007;FISIKA;Sarjana;32;189;Tidak Ada
8;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341008;BIOLOGI;Sarjana;20;324;Tidak Ada
9;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341009;KIMIA;Sarjana;20;286;Tidak Ada
10;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341010;ILMU KOMPUTER;Sarjana;16;930;Tidak Ada
11;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341011;PENDIDIKAN TEKNIK ARSITEKTUR;Sarjana;17;139;Tidak Ada
12;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341012;PENDIDIKAN TEKNIK BANGUNAN;Sarjana;31;112;Tidak Ada
13;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341013;PENDIDIKAN TEKNIK ELEKTRO;Sarjana;31;137;Tidak Ada
14;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341014;PENDIDIKAN TEKNIK MESIN;Sarjana;35;291;Tidak Ada
15;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341015;ILMU KEOLAHRAGAAN;Sarjana;67;412;Olahraga
16;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341016;TEKNIK ELEKTRO;Sarjana;17;451;Tidak Ada
17;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341017;PENDIDIKAN TEKNOLOGI AGRO INDUSTRI;Sarjana;28;274;Tidak Ada
18;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341018;TEKNIK SIPIL;Sarjana;46;722;Tidak Ada
19;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341019;PENDIDIKAN ILMU PENGETAHUAN ALAM;Sarjana;17;205;Tidak Ada
20;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341020;ARSITEKTUR;Sarjana;25;559;Tidak Ada
21;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341021;PENDIDIKAN KELAUTAN DAN PERIKANAN KAMPUS SERANG;Sarjana;60;86;Tidak Ada
22;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341022;PENDIDIKAN MULTIMEDIA KAMPUS CIBIRU;Sarjana;29;238;Tidak Ada
23;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341023;PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA;Sarjana;40;258;Tidak Ada
24;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341024;PENDIDIKAN TEKNIK OTOMOTIF;Sarjana;16;246;Tidak Ada
25;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341025;SISTEM INFORMASI KELAUTAN KAMPUS SERANG;Sarjana;41;106;Tidak Ada
26;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341026;KEPELATIHAN FISIK OLAHRAGA;Sarjana;41;206;Olahraga
27;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341027;REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU);Sarjana;35;361;Tidak Ada
28;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341028;SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA);Sarjana;38;230;Tidak Ada
29;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341029;KEPERAWATAN - KAMPUS SUMEDANG;Sarjana;48;1204;Tidak Ada
30;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341030;TEKNIK LOGISTIK;Sarjana;16;196;Tidak Ada
31;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341031;PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA;Sarjana;30;169;Tidak Ada
32;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341032;TEKNIK KOMPUTER - KAMPUS CIBIRU;Sarjana;23;306;Tidak Ada
33;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341033;LOGISTIK KELAUTAN - KAMPUS SERANG;Sarjana;40;165;Tidak Ada
34;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341034;GIZI;Sarjana;46;1137;Tidak Ada
35;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341035;MEKATRONIKA DAN KECERDASAN BUATAN - KAMPUS UPI DI PURWAKARTA;Sarjana;42;291;Tidak Ada
36;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341037;KEPERAWATAN;Sarjana;29;1841;Tidak Ada
37;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341038;ADMINISTRASI PENDIDIKAN;Sarjana;31;454;Tidak Ada
38;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341039;BIMBINGAN DAN KONSELING;Sarjana;54;1069;Tidak Ada
39;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341040;PENDIDIKAN MASYARAKAT;Sarjana;38;306;Tidak Ada
40;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341041;PENDIDIKAN KHUSUS;Sarjana;26;260;Tidak Ada
41;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341042;TEKNOLOGI PENDIDIKAN;Sarjana;32;230;Tidak Ada
42;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341043;PSIKOLOGI;Sarjana;48;1816;Tidak Ada
43;1334;UNIVERSITAS PENDIDIKAN INDONESIA;13341044;PKN;Sarjana;29;312;Tidak Ada
